 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   2.5650  19.6333   0.2100   3.1435  0.80227E+03  0.80223E+03  0.43514E-01  0.10487E+04  0.85943E-01  0.33615E+02  0.10149E+04  0.10057E+01
   10.5400   2.1280  22.1665   0.2100   3.3154  0.53498E+03  0.53496E+03  0.25264E-01  0.74466E+03  0.79222E-01  0.33523E+02  0.71105E+03  0.10070E+01
   10.5400   1.6670  25.7759   0.2100   3.4964  0.33675E+03  0.33673E+03  0.13844E-01  0.51732E+03  0.73883E-01  0.35284E+02  0.48197E+03  0.10090E+01
   10.5400   1.1810  31.5836   0.2100   3.6876  0.19159E+03  0.19158E+03  0.68497E-02  0.35023E+03  0.70439E-01  0.39614E+02  0.31055E+03  0.10129E+01
   10.5400   0.6690  43.6149   0.2101   3.8924  0.86710E+02  0.86707E+02  0.26857E-02  0.22597E+03  0.72228E-01  0.47297E+02  0.17860E+03  0.10237E+01
   10.5400   0.1280 121.4180   0.2101   4.1048  0.12011E+02  0.12010E+02  0.32235E-03  0.80265E+02  0.21979E+01  0.35234E+02  0.42833E+02  0.11490E+01
   10.5400   8.1670   6.2604   0.2306   1.0267  0.16638E+06  0.16627E+06  0.11050E+03  0.15933E+06  0.33131E+00  0.25603E+04  0.15677E+06  0.10015E+01
   10.5400   8.0370   6.4815   0.2305   1.0829  0.13746E+06  0.13737E+06  0.84430E+02  0.13242E+06  0.29608E+00  0.19955E+04  0.13042E+06  0.10016E+01
   10.5400   7.8990   6.7145   0.2304   1.1421  0.11322E+06  0.11315E+06  0.64004E+02  0.10973E+06  0.26578E+00  0.15522E+04  0.10818E+06  0.10017E+01
   10.5400   7.7540   6.9602   0.2304   1.2046  0.93035E+05  0.92987E+05  0.48096E+02  0.90715E+05  0.23828E+00  0.12053E+04  0.89509E+05  0.10019E+01
