 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   8.0200   8.0317   0.3507   1.6583  0.22415E+04  0.22422E+04 -0.68070E+00  0.21051E+04  0.98737E-03  0.22319E+02  0.20828E+04  0.10006E+01
   10.5400   7.8820   8.3212   0.3507   1.7492  0.18418E+04  0.18423E+04 -0.47634E+00  0.17358E+04  0.87033E-03  0.16862E+02  0.17189E+04  0.10007E+01
   10.5400   7.7360   8.6266   0.3506   1.8449  0.15109E+04  0.15112E+04 -0.32969E+00  0.14290E+04  0.77046E-03  0.12721E+02  0.14163E+04  0.10007E+01
   10.5400   7.5820   8.9496   0.3505   1.9458  0.12371E+04  0.12373E+04 -0.22588E+00  0.11742E+04  0.68349E-03  0.95887E+01  0.11646E+04  0.10007E+01
   10.5400   7.4200   9.2920   0.3505   2.0524  0.10108E+04  0.10109E+04 -0.15336E+00  0.96295E+03  0.60668E-03  0.72249E+01  0.95572E+03  0.10007E+01
   10.5400   7.2490   9.6557   0.3505   2.1648  0.82425E+03  0.82435E+03 -0.10306E+00  0.78819E+03  0.53986E-03  0.54451E+01  0.78275E+03  0.10008E+01
   10.5400   7.0690  10.0432   0.3506   2.2834  0.67056E+03  0.67063E+03 -0.68642E-01  0.64370E+03  0.48073E-03  0.41068E+01  0.63959E+03  0.10008E+01
   10.5400   6.8780  10.4573   0.3504   2.4082  0.54423E+03  0.54428E+03 -0.45088E-01  0.52459E+03  0.43018E-03  0.31036E+01  0.52148E+03  0.10008E+01
   10.5400   6.6770  10.9013   0.3504   2.5399  0.44032E+03  0.44035E+03 -0.29340E-01  0.42627E+03  0.38503E-03  0.23528E+01  0.42391E+03  0.10009E+01
   10.5400   6.4650  11.3791   0.3503   2.6789  0.35497E+03  0.35498E+03 -0.18881E-01  0.34524E+03  0.34513E-03  0.17889E+01  0.34346E+03  0.10009E+01
   10.5400   6.2420  11.8954   0.3503   2.8256  0.28494E+03  0.28495E+03 -0.12037E-01  0.27852E+03  0.30935E-03  0.13663E+01  0.27715E+03  0.10009E+01
   10.5400   6.0060  12.4561   0.3503   2.9801  0.22768E+03  0.22769E+03 -0.75587E-02  0.22377E+03  0.27814E-03  0.10503E+01  0.22272E+03  0.10010E+01
   10.5400   5.7580  13.0682   0.3503   3.1435  0.18092E+03  0.18092E+03 -0.47021E-02  0.17886E+03  0.24986E-03  0.81311E+00  0.17805E+03  0.10010E+01
   10.5400   5.4960  13.7406   0.3503   3.3157  0.14293E+03  0.14293E+03 -0.28798E-02  0.14221E+03  0.22495E-03  0.63548E+00  0.14158E+03  0.10010E+01
   10.5400   5.2190  14.4844   0.3502   3.4968  0.11220E+03  0.11220E+03 -0.17312E-02  0.11242E+03  0.20312E-03  0.50226E+00  0.11192E+03  0.10011E+01
   10.5400   4.9280  15.3141   0.3503   3.6886  0.87393E+02  0.87394E+02 -0.10287E-02  0.88239E+02  0.18320E-03  0.40234E+00  0.87837E+02  0.10012E+01
   10.5400   4.6200  16.2488   0.3502   3.8902  0.67532E+02  0.67533E+02 -0.59628E-03  0.68765E+02  0.16588E-03  0.32799E+00  0.68437E+02  0.10012E+01
   10.5400   4.2960  17.3140   0.3502   4.1034  0.51677E+02  0.51678E+02 -0.33958E-03  0.53113E+02  0.15021E-03  0.27243E+00  0.52840E+02  0.10013E+01
   10.5400   3.9540  18.5455   0.3502   4.3283  0.39110E+02  0.39110E+02 -0.18819E-03  0.40622E+02  0.13642E-03  0.23236E+00  0.40390E+02  0.10014E+01
   10.5400   3.5930  19.9941   0.3502   4.5650  0.29213E+02  0.29213E+02 -0.10084E-03  0.30714E+02  0.12437E-03  0.20422E+00  0.30510E+02  0.10016E+01
   10.5400   3.2120  21.7367   0.3501   4.8144  0.21465E+02  0.21465E+02 -0.51829E-04  0.22902E+02  0.11395E-03  0.18688E+00  0.22715E+02  0.10018E+01
   10.5400   2.8110  23.8948   0.3502   5.0788  0.15430E+02  0.15430E+02 -0.25520E-04  0.16770E+02  0.10483E-03  0.17948E+00  0.16591E+02  0.10021E+01
   10.5400   2.3870  26.6755   0.3501   5.3557  0.10780E+02  0.10780E+02 -0.11601E-04  0.12017E+02  0.97664E-04  0.18442E+00  0.11832E+02  0.10025E+01
   10.5400   1.9400  30.4695   0.3500   5.6477  0.72135E+01  0.72135E+01 -0.47685E-05  0.83594E+01  0.92534E-04  0.20652E+00  0.81528E+01  0.10031E+01
   10.5400   1.4690  36.1337   0.3499   5.9566  0.44999E+01  0.44999E+01 -0.16763E-05  0.55944E+01  0.90728E-04  0.25657E+00  0.53377E+01  0.10041E+01
   10.5400   0.9730  46.0950   0.3502   6.2873  0.24517E+01  0.24517E+01 -0.44230E-06  0.35960E+01  0.98625E-04  0.36567E+00  0.32303E+01  0.10064E+01
   10.5400   0.4480  72.6083   0.3496   6.6211  0.93248E+00  0.93248E+00 -0.42122E-07  0.23400E+01  0.74804E-03  0.63942E+00  0.16998E+01  0.10143E+01
   10.5400   9.0680   5.9410   0.3717   1.0267  0.12117E+05  0.12120E+05 -0.33265E+01  0.10969E+05  0.23607E-02  0.27879E+03  0.10690E+05  0.10008E+01
   10.5400   8.9870   6.1291   0.3716   1.0829  0.10228E+05  0.10231E+05 -0.38448E+01  0.92665E+04  0.20390E-02  0.21539E+03  0.90511E+04  0.10004E+01
   10.5400   8.9010   6.3249   0.3713   1.1421  0.85989E+04  0.86027E+04 -0.37742E+01  0.78047E+04  0.17734E-02  0.16586E+03  0.76389E+04  0.10008E+01
   10.5400   8.8110   6.5290   0.3713   1.2046  0.71987E+04  0.72020E+04 -0.33526E+01  0.65496E+04  0.15443E-02  0.12737E+03  0.64222E+04  0.10007E+01
   10.5400   8.7160   6.7420   0.3712   1.2705  0.60038E+04  0.60066E+04 -0.28259E+01  0.54782E+04  0.13501E-02  0.97511E+02  0.53807E+04  0.10003E+01
   10.5400   8.6160   6.9645   0.3712   1.3401  0.49893E+04  0.49916E+04 -0.22899E+01  0.45673E+04  0.11837E-02  0.74438E+02  0.44929E+04  0.10006E+01
   10.5400   8.5100   7.1971   0.3710   1.4134  0.41353E+04  0.41371E+04 -0.18089E+01  0.37987E+04  0.10432E-02  0.56643E+02  0.37420E+04  0.10005E+01
   10.5400   8.3990   7.4407   0.3711   1.4909  0.34189E+04  0.34203E+04 -0.13918E+01  0.31514E+04  0.91986E-03  0.42992E+02  0.31085E+04  0.10008E+01
   10.5400   8.2810   7.6960   0.3709   1.5724  0.28213E+04  0.28223E+04 -0.10538E+01  0.26099E+04  0.81556E-03  0.32538E+02  0.25773E+04  0.10007E+01
   10.5400   8.1570   7.9641   0.3709   1.6584  0.23239E+04  0.23247E+04 -0.78378E+00  0.21573E+04  0.72398E-03  0.24575E+02  0.21327E+04  0.10007E+01
   10.5400   8.0260   8.2460   0.3708   1.7492  0.19107E+04  0.19113E+04 -0.57454E+00  0.17799E+04  0.64453E-03  0.18518E+02  0.17614E+04  0.10007E+01
   10.5400   7.8880   8.5430   0.3707   1.8449  0.15679E+04  0.15683E+04 -0.41539E+00  0.14658E+04  0.57472E-03  0.13929E+02  0.14519E+04  0.10008E+01
   10.5400   7.7430   8.8563   0.3708   1.9460  0.12845E+04  0.12848E+04 -0.29681E+00  0.12050E+04  0.51297E-03  0.10463E+02  0.11945E+04  0.10007E+01
   10.5400   7.5890   9.1877   0.3706   2.0524  0.10504E+04  0.10506E+04 -0.20953E+00  0.98900E+03  0.45958E-03  0.78502E+01  0.98115E+03  0.10008E+01
   10.5400   7.4270   9.5388   0.3706   2.1647  0.85740E+03  0.85755E+03 -0.14631E+00  0.81027E+03  0.41214E-03  0.58858E+01  0.80438E+03  0.10009E+01
   10.5400   7.2570   9.9119   0.3706   2.2834  0.69835E+03  0.69845E+03 -0.10116E+00  0.66237E+03  0.36948E-03  0.44139E+01  0.65795E+03  0.10009E+01
   10.5400   7.0760  10.3093   0.3704   2.4081  0.56780E+03  0.56786E+03 -0.69097E-01  0.54066E+03  0.33271E-03  0.33133E+01  0.53735E+03  0.10009E+01
   10.5400   6.8860  10.7339   0.3704   2.5398  0.46040E+03  0.46045E+03 -0.46747E-01  0.44017E+03  0.29946E-03  0.24911E+01  0.43768E+03  0.10009E+01
   10.5400   6.6860  11.1891   0.3704   2.6790  0.37221E+03  0.37224E+03 -0.31315E-01  0.35735E+03  0.26966E-03  0.18770E+01  0.35548E+03  0.10010E+01
   10.5400   6.4750  11.6790   0.3704   2.8258  0.29988E+03  0.29990E+03 -0.20757E-01  0.28921E+03  0.24305E-03  0.14200E+01  0.28779E+03  0.10010E+01
   10.5400   6.2520  12.2082   0.3704   2.9804  0.24071E+03  0.24072E+03 -0.13601E-01  0.23328E+03  0.21945E-03  0.10788E+01  0.23220E+03  0.10010E+01
   10.5400   6.0170  12.7828   0.3704   3.1436  0.19232E+03  0.19233E+03 -0.88136E-02  0.18737E+03  0.19824E-03  0.82437E+00  0.18655E+03  0.10011E+01
   10.5400   5.7690  13.4099   0.3703   3.3156  0.15287E+03  0.15288E+03 -0.56419E-02  0.14980E+03  0.17928E-03  0.63465E+00  0.14917E+03  0.10011E+01
   10.5400   5.5070  14.0986   0.3702   3.4968  0.12084E+03  0.12084E+03 -0.35622E-02  0.11915E+03  0.16238E-03  0.49344E+00  0.11866E+03  0.10012E+01
   10.5400   5.2310  14.8603   0.3702   3.6881  0.94886E+02  0.94888E+02 -0.22190E-02  0.94200E+02  0.14714E-03  0.38769E+00  0.93812E+02  0.10012E+01
   10.5400   4.9400  15.7097   0.3702   3.8899  0.73968E+02  0.73969E+02 -0.13612E-02  0.73979E+02  0.13345E-03  0.30879E+00  0.73670E+02  0.10013E+01
   10.5400   4.6340  16.6661   0.3703   4.1035  0.57168E+02  0.57169E+02 -0.82225E-03  0.57639E+02  0.12101E-03  0.24982E+00  0.57389E+02  0.10014E+01
   10.5400   4.3100  17.7556   0.3702   4.3278  0.43791E+02  0.43792E+02 -0.48539E-03  0.44553E+02  0.11012E-03  0.20671E+00  0.44346E+02  0.10015E+01
   10.5400   3.9690  19.0143   0.3702   4.5651  0.33165E+02  0.33165E+02 -0.28028E-03  0.34085E+02  0.10029E-03  0.17514E+00  0.33910E+02  0.10016E+01
   10.5400   3.6080  20.4941   0.3701   4.8138  0.24803E+02  0.24803E+02 -0.15667E-03  0.25794E+02  0.91807E-04  0.15369E+00  0.25640E+02  0.10018E+01
   10.5400   3.2290  22.2724   0.3702   5.0783  0.18228E+02  0.18228E+02 -0.84874E-04  0.19222E+02  0.84103E-04  0.13973E+00  0.19082E+02  0.10020E+01
   10.5400   2.8280  24.4720   0.3701   5.3555  0.13123E+02  0.13123E+02 -0.43701E-04  0.14083E+02  0.77675E-04  0.13409E+00  0.13949E+02  0.10023E+01
   10.5400   2.4060  27.3014   0.3701   5.6497  0.91700E+01  0.91700E+01 -0.21168E-04  0.10079E+02  0.72232E-04  0.13752E+00  0.99416E+01  0.10027E+01
   10.5400   1.9600  31.1519   0.3700   5.9579  0.61454E+01  0.61454E+01 -0.92941E-05  0.70039E+01  0.68387E-04  0.15455E+00  0.68493E+01  0.10034E+01
   10.5400   1.4900  36.8762   0.3700   6.2839  0.38439E+01  0.38439E+01 -0.35035E-05  0.46763E+01  0.66823E-04  0.19508E+00  0.44811E+01  0.10046E+01
   10.5400   0.9940  46.8597   0.3699   6.6258  0.21127E+01  0.21127E+01 -0.97587E-06  0.29999E+01  0.71982E-04  0.28472E+00  0.27151E+01  0.10070E+01
   10.5400   0.4720  72.7435   0.3704   6.9982  0.81898E+00  0.81898E+00 -0.11389E-06  0.19448E+01  0.36710E-03  0.51095E+00  0.14335E+01  0.10150E+01
   10.5400   9.1440   5.9163   0.3919   1.0267  0.12187E+05  0.12175E+05  0.12557E+02  0.10960E+05  0.18731E-02  0.32078E+03  0.10640E+05  0.10010E+01
   10.5400   9.0670   6.1019   0.3918   1.0829  0.10316E+05  0.10309E+05  0.67236E+01  0.92745E+04  0.16329E-02  0.24556E+03  0.90290E+04  0.10005E+01
   10.5400   8.9860   6.2951   0.3917   1.1422  0.87071E+04  0.87038E+04  0.32357E+01  0.78314E+04  0.14285E-02  0.18761E+03  0.76438E+04  0.10005E+01
   10.5400   8.9000   6.4962   0.3914   1.2046  0.73184E+04  0.73173E+04  0.11528E+01  0.65924E+04  0.12562E-02  0.14288E+03  0.64496E+04  0.10011E+01
   10.5400   8.8100   6.7059   0.3914   1.2705  0.61272E+04  0.61271E+04  0.68848E-01  0.55309E+04  0.11065E-02  0.10867E+03  0.54223E+04  0.10008E+01
   10.5400   8.7150   6.9247   0.3913   1.3401  0.51094E+04  0.51099E+04 -0.45952E+00  0.46249E+04  0.97776E-03  0.82726E+02  0.45422E+04  0.10008E+01
   10.5400   8.6150   7.1533   0.3913   1.4135  0.42432E+04  0.42438E+04 -0.66319E+00  0.38533E+04  0.86601E-03  0.62850E+02  0.37905E+04  0.10008E+01
   10.5400   8.5090   7.3923   0.3912   1.4908  0.35136E+04  0.35143E+04 -0.70260E+00  0.32020E+04  0.76972E-03  0.47598E+02  0.31544E+04  0.10006E+01
   10.5400   8.3970   7.6425   0.3910   1.5723  0.29016E+04  0.29023E+04 -0.65071E+00  0.26540E+04  0.68595E-03  0.35956E+02  0.26180E+04  0.10009E+01
   10.5400   8.2800   7.9048   0.3911   1.6585  0.23906E+04  0.23911E+04 -0.55232E+00  0.21943E+04  0.61130E-03  0.27105E+02  0.21672E+04  0.10009E+01
   10.5400   8.1560   8.1803   0.3910   1.7493  0.19660E+04  0.19664E+04 -0.45029E+00  0.18110E+04  0.54620E-03  0.20377E+02  0.17906E+04  0.10006E+01
   10.5400   8.0250   8.4699   0.3909   1.8450  0.16137E+04  0.16140E+04 -0.35499E+00  0.14919E+04  0.48901E-03  0.15286E+02  0.14766E+04  0.10009E+01
   10.5400   7.8870   8.7750   0.3909   1.9460  0.13223E+04  0.13226E+04 -0.27217E+00  0.12268E+04  0.43827E-03  0.11446E+02  0.12154E+04  0.10009E+01
   10.5400   7.7410   9.0970   0.3908   2.0525  0.10818E+04  0.10820E+04 -0.20446E+00  0.10073E+04  0.39353E-03  0.85565E+01  0.99876E+03  0.10008E+01
   10.5400   7.5870   9.4375   0.3906   2.1647  0.88347E+03  0.88362E+03 -0.15066E+00  0.82565E+03  0.35372E-03  0.63898E+01  0.81926E+03  0.10009E+01
   10.5400   7.4250   9.7983   0.3906   2.2832  0.72021E+03  0.72032E+03 -0.10909E+00  0.67553E+03  0.31813E-03  0.47692E+01  0.67076E+03  0.10009E+01
   10.5400   7.2540  10.1817   0.3905   2.4081  0.58602E+03  0.58610E+03 -0.77846E-01  0.55171E+03  0.28637E-03  0.35593E+01  0.54815E+03  0.10009E+01
   10.5400   7.0740  10.5901   0.3905   2.5399  0.47582E+03  0.47587E+03 -0.54775E-01  0.44966E+03  0.25787E-03  0.26579E+01  0.44700E+03  0.10010E+01
   10.5400   6.8840  11.0265   0.3905   2.6790  0.38543E+03  0.38547E+03 -0.38055E-01  0.36569E+03  0.23240E-03  0.19882E+01  0.36370E+03  0.10010E+01
   10.5400   6.6840  11.4944   0.3905   2.8258  0.31130E+03  0.31132E+03 -0.26108E-01  0.29658E+03  0.20945E-03  0.14906E+01  0.29509E+03  0.10011E+01
   10.5400   6.4720  11.9979   0.3904   2.9803  0.25070E+03  0.25072E+03 -0.17702E-01  0.23992E+03  0.18912E-03  0.11217E+01  0.23880E+03  0.10011E+01
   10.5400   6.2490  12.5419   0.3904   3.1434  0.20111E+03  0.20112E+03 -0.11855E-01  0.19339E+03  0.17074E-03  0.84772E+00  0.19254E+03  0.10012E+01
   10.5400   6.0140  13.1326   0.3904   3.3156  0.16061E+03  0.16062E+03 -0.78406E-02  0.15524E+03  0.15416E-03  0.64423E+00  0.15460E+03  0.10012E+01
   10.5400   5.7660  13.7774   0.3904   3.4971  0.12763E+03  0.12764E+03 -0.51193E-02  0.12405E+03  0.13929E-03  0.49322E+00  0.12356E+03  0.10013E+01
   10.5400   5.5040  14.4856   0.3903   3.6884  0.10087E+03  0.10087E+03 -0.32969E-02  0.98641E+02  0.12599E-03  0.38130E+00  0.98259E+02  0.10013E+01
   10.5400   5.2280  15.2689   0.3903   3.8902  0.79196E+02  0.79199E+02 -0.20926E-02  0.77964E+02  0.11398E-03  0.29808E+00  0.77666E+02  0.10014E+01
   10.5400   4.9370  16.1426   0.3903   4.1033  0.61730E+02  0.61731E+02 -0.13071E-02  0.61209E+02  0.10318E-03  0.23603E+00  0.60973E+02  0.10015E+01
   10.5400   4.6300  17.1265   0.3902   4.3279  0.47725E+02  0.47726E+02 -0.80187E-03  0.47699E+02  0.93495E-04  0.19016E+00  0.47509E+02  0.10016E+01
   10.5400   4.3060  18.2476   0.3902   4.5646  0.36554E+02  0.36555E+02 -0.48184E-03  0.36857E+02  0.84855E-04  0.15656E+00  0.36700E+02  0.10017E+01
   10.5400   3.9640  19.5432   0.3901   4.8140  0.27693E+02  0.27693E+02 -0.28253E-03  0.28201E+02  0.77188E-04  0.13227E+00  0.28068E+02  0.10018E+01
   10.5400   3.6040  21.0669   0.3901   5.0779  0.20691E+02  0.20691E+02 -0.16098E-03  0.21312E+02  0.70294E-04  0.11537E+00  0.21196E+02  0.10020E+01
   10.5400   3.2240  22.8988   0.3901   5.3558  0.15206E+02  0.15206E+02 -0.88416E-04  0.15877E+02  0.64277E-04  0.10490E+00  0.15772E+02  0.10022E+01
   10.5400   2.8230  25.1659   0.3901   5.6486  0.10938E+02  0.10938E+02 -0.46297E-04  0.11618E+02  0.59118E-04  0.10068E+00  0.11517E+02  0.10026E+01
   10.5400   2.4000  28.0846   0.3900   5.9570  0.76399E+01  0.76399E+01 -0.22712E-04  0.83046E+01  0.54853E-04  0.10375E+00  0.82008E+01  0.10031E+01
   10.5400   1.9550  32.0617   0.3902   6.2857  0.51043E+01  0.51043E+01 -0.10143E-04  0.57443E+01  0.51474E-04  0.11711E+00  0.56271E+01  0.10038E+01
   10.5400   1.4840  37.9865   0.3900   6.6271  0.31878E+01  0.31878E+01 -0.38655E-05  0.38225E+01  0.50106E-04  0.15148E+00  0.36709E+01  0.10051E+01
   10.5400   0.9880  48.3632   0.3899   6.9894  0.17439E+01  0.17439E+01 -0.10867E-05  0.24342E+01  0.53297E-04  0.22689E+00  0.22072E+01  0.10077E+01
   10.5400   0.4650  75.6515   0.3900   7.3730  0.67099E+00  0.67099E+00 -0.12201E-06  0.15945E+01  0.24661E-03  0.42925E+00  0.11650E+01  0.10167E+01
   10.5400   9.2120   5.8943   0.4120   1.0267  0.12194E+05  0.12152E+05  0.41408E+02  0.10910E+05  0.16482E-02  0.37735E+03  0.10533E+05  0.10001E+01
   10.5400   9.1390   6.0777   0.4119   1.0828  0.10323E+05  0.10296E+05  0.26779E+02  0.92264E+04  0.14435E-02  0.28770E+03  0.89387E+04  0.10009E+01
   10.5400   9.0620   6.2685   0.4118   1.1421  0.87247E+04  0.87077E+04  0.17066E+02  0.77947E+04  0.12683E-02  0.21882E+03  0.75758E+04  0.10009E+01
   10.5400   8.9810   6.4671   0.4118   1.2047  0.73550E+04  0.73442E+04  0.10721E+02  0.65729E+04  0.11173E-02  0.16609E+03  0.64068E+04  0.10006E+01
   10.5400   8.8950   6.6739   0.4116   1.2706  0.61783E+04  0.61717E+04  0.65167E+01  0.55283E+04  0.98776E-03  0.12567E+03  0.54026E+04  0.10010E+01
   10.5400   8.8040   6.8894   0.4113   1.3400  0.51743E+04  0.51705E+04  0.38216E+01  0.46387E+04  0.87578E-03  0.94831E+02  0.45438E+04  0.10008E+01
   10.5400   8.7090   7.1144   0.4114   1.4135  0.43101E+04  0.43079E+04  0.21971E+01  0.38741E+04  0.77680E-03  0.71492E+02  0.38026E+04  0.10011E+01
   10.5400   8.6080   7.3494   0.4112   1.4908  0.35797E+04  0.35785E+04  0.11720E+01  0.32274E+04  0.69108E-03  0.53728E+02  0.31737E+04  0.10009E+01
   10.5400   8.5020   7.5951   0.4111   1.5723  0.29612E+04  0.29606E+04  0.57627E+00  0.26789E+04  0.61538E-03  0.40320E+02  0.26385E+04  0.10008E+01
   10.5400   8.3900   7.8525   0.4110   1.6584  0.24426E+04  0.24424E+04  0.23307E+00  0.22176E+04  0.54882E-03  0.30179E+02  0.21874E+04  0.10004E+01
   10.5400   8.2720   8.1223   0.4110   1.7492  0.20089E+04  0.20089E+04  0.48301E-01  0.18307E+04  0.49001E-03  0.22548E+02  0.18082E+04  0.10008E+01
   10.5400   8.1480   8.4056   0.4110   1.8450  0.16490E+04  0.16491E+04 -0.38865E-01  0.15082E+04  0.43769E-03  0.16840E+02  0.14914E+04  0.10010E+01
   10.5400   8.0160   8.7036   0.4108   1.9459  0.13516E+04  0.13516E+04 -0.77908E-01  0.12408E+04  0.39198E-03  0.12564E+02  0.12282E+04  0.10009E+01
   10.5400   7.8780   9.0174   0.4109   2.0525  0.11057E+04  0.11058E+04 -0.84481E-01  0.10187E+04  0.35079E-03  0.93628E+01  0.10093E+04  0.10008E+01
   10.5400   7.7320   9.3487   0.4108   2.1648  0.90296E+03  0.90304E+03 -0.78448E-01  0.83493E+03  0.31433E-03  0.69658E+01  0.82796E+03  0.10010E+01
   10.5400   7.5780   9.6991   0.4108   2.2834  0.73620E+03  0.73626E+03 -0.66712E-01  0.68319E+03  0.28183E-03  0.51774E+01  0.67801E+03  0.10010E+01
   10.5400   7.4150  10.0705   0.4107   2.4082  0.59937E+03  0.59942E+03 -0.53955E-01  0.55827E+03  0.25307E-03  0.38459E+01  0.55442E+03  0.10010E+01
   10.5400   7.2440  10.4652   0.4107   2.5402  0.48693E+03  0.48697E+03 -0.41604E-01  0.45520E+03  0.22704E-03  0.28568E+01  0.45234E+03  0.10011E+01
   10.5400   7.0630  10.8857   0.4106   2.6791  0.39490E+03  0.39493E+03 -0.31283E-01  0.37058E+03  0.20398E-03  0.21237E+01  0.36845E+03  0.10011E+01
   10.5400   6.8720  11.3352   0.4105   2.8257  0.31956E+03  0.31958E+03 -0.22946E-01  0.30106E+03  0.18334E-03  0.15807E+01  0.29948E+03  0.10011E+01
   10.5400   6.6710  11.8171   0.4105   2.9804  0.25786E+03  0.25788E+03 -0.16451E-01  0.24394E+03  0.16476E-03  0.11783E+01  0.24277E+03  0.10012E+01
   10.5400   6.4590  12.3359   0.4105   3.1436  0.20742E+03  0.20743E+03 -0.11576E-01  0.19709E+03  0.14809E-03  0.88191E+00  0.19620E+03  0.10012E+01
   10.5400   6.2350  12.8966   0.4104   3.3155  0.16627E+03  0.16628E+03 -0.80166E-02  0.15873E+03  0.13324E-03  0.66317E+00  0.15807E+03  0.10013E+01
   10.5400   5.9990  13.5056   0.4104   3.4970  0.13270E+03  0.13270E+03 -0.54569E-02  0.12733E+03  0.11987E-03  0.50152E+00  0.12683E+03  0.10013E+01
   10.5400   5.7500  14.1707   0.4103   3.6883  0.10539E+03  0.10539E+03 -0.36553E-02  0.10168E+03  0.10787E-03  0.38207E+00  0.10130E+03  0.10014E+01
   10.5400   5.4870  14.9014   0.4102   3.8899  0.83254E+02  0.83257E+02 -0.24106E-02  0.80811E+02  0.97183E-04  0.29378E+00  0.80517E+02  0.10015E+01
   10.5400   5.2110  15.7102   0.4103   4.1035  0.65303E+02  0.65304E+02 -0.15595E-02  0.63794E+02  0.87376E-04  0.22830E+00  0.63566E+02  0.10015E+01
   10.5400   4.9180  16.6127   0.4102   4.3273  0.50903E+02  0.50904E+02 -0.99373E-03  0.50086E+02  0.78866E-04  0.18017E+00  0.49906E+02  0.10016E+01
   10.5400   4.6100  17.6299   0.4102   4.5642  0.39331E+02  0.39332E+02 -0.61997E-03  0.39003E+02  0.71113E-04  0.14454E+00  0.38859E+02  0.10017E+01
   10.5400   4.2850  18.7899   0.4101   4.8139  0.30103E+02  0.30103E+02 -0.37838E-03  0.30111E+02  0.64210E-04  0.11845E+00  0.29993E+02  0.10019E+01
   10.5400   3.9430  20.1318   0.4102   5.0783  0.22769E+02  0.22769E+02 -0.22492E-03  0.22997E+02  0.57969E-04  0.99607E-01  0.22898E+02  0.10020E+01
   10.5400   3.5810  21.7120   0.4101   5.3555  0.17002E+02  0.17002E+02 -0.12982E-03  0.17367E+02  0.52594E-04  0.86848E-01  0.17280E+02  0.10022E+01
   10.5400   3.2000  23.6152   0.4101   5.6490  0.12472E+02  0.12472E+02 -0.72079E-04  0.12912E+02  0.47787E-04  0.78905E-01  0.12833E+02  0.10025E+01
   10.5400   2.7980  25.9760   0.4101   5.9585  0.89488E+01  0.89489E+01 -0.38100E-04  0.94220E+01  0.43651E-04  0.75825E-01  0.93462E+01  0.10029E+01
   10.5400   2.3740  29.0248   0.4101   6.2850  0.62282E+01  0.62282E+01 -0.18827E-04  0.67086E+01  0.40201E-04  0.78501E-01  0.66301E+01  0.10034E+01
   10.5400   1.9260  33.1990   0.4100   6.6270  0.41501E+01  0.41501E+01 -0.84319E-05  0.46284E+01  0.37689E-04  0.90384E-01  0.45380E+01  0.10042E+01
   10.5400   1.4550  39.4668   0.4102   6.9933  0.25671E+01  0.25671E+01 -0.32025E-05  0.30498E+01  0.36221E-04  0.11907E+00  0.29307E+01  0.10057E+01
   10.5400   0.9570  50.6219   0.4101   7.3747  0.13854E+01  0.13854E+01 -0.88052E-06  0.19277E+01  0.38469E-04  0.18622E+00  0.17415E+01  0.10087E+01
   10.5400   0.4320  81.6115   0.4101   7.7781  0.50986E+00  0.50986E+00 -0.85779E-07  0.12686E+01  0.21774E-03  0.37091E+00  0.89743E+00  0.10195E+01
   10.5400   9.2740   5.8745   0.4321   1.0267  0.12161E+05  0.12073E+05  0.87408E+02  0.10835E+05  0.15162E-02  0.44986E+03  0.10385E+05  0.10004E+01
   10.5400   9.2040   6.0561   0.4319   1.0828  0.10277E+05  0.10218E+05  0.59080E+02  0.91432E+04  0.13289E-02  0.34123E+03  0.88020E+04  0.10013E+01
   10.5400   9.1310   6.2447   0.4319   1.1421  0.86851E+04  0.86451E+04  0.40031E+02  0.77176E+04  0.11663E-02  0.25877E+03  0.74589E+04  0.10007E+01
   10.5400   9.0530   6.4410   0.4317   1.2046  0.73326E+04  0.73061E+04  0.26577E+02  0.65124E+04  0.10274E-02  0.19529E+03  0.63171E+04  0.10010E+01
   10.5400   8.9720   6.6452   0.4318   1.2706  0.61733E+04  0.61555E+04  0.17745E+02  0.54834E+04  0.90516E-03  0.14745E+03  0.53360E+04  0.10008E+01
   10.5400   8.8850   6.8579   0.4315   1.3400  0.51832E+04  0.51717E+04  0.11517E+02  0.46091E+04  0.80083E-03  0.11072E+03  0.44984E+04  0.10009E+01
   10.5400   8.7940   7.0797   0.4314   1.4134  0.43366E+04  0.43291E+04  0.74617E+01  0.38626E+04  0.70872E-03  0.83067E+02  0.37796E+04  0.10007E+01
   10.5400   8.6980   7.3111   0.4313   1.4907  0.36109E+04  0.36061E+04  0.47738E+01  0.32245E+04  0.62814E-03  0.62182E+02  0.31623E+04  0.10007E+01
   10.5400   8.5970   7.5529   0.4312   1.5723  0.29949E+04  0.29919E+04  0.30235E+01  0.26823E+04  0.55713E-03  0.46457E+02  0.26359E+04  0.10010E+01
   10.5400   8.4910   7.8059   0.4313   1.6585  0.24750E+04  0.24731E+04  0.19028E+01  0.22237E+04  0.49415E-03  0.34656E+02  0.21891E+04  0.10006E+01
   10.5400   8.3780   8.0707   0.4311   1.7492  0.20384E+04  0.20373E+04  0.11566E+01  0.18384E+04  0.43967E-03  0.25757E+02  0.18126E+04  0.10010E+01
   10.5400   8.2590   8.3485   0.4310   1.8449  0.16748E+04  0.16741E+04  0.69031E+00  0.15160E+04  0.39136E-03  0.19106E+02  0.14969E+04  0.10008E+01
