                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   0.4650  75.6515  0.14506E+01  0.31815E+01  0.77460E-04  0.23995E+01  0.36003E+01  0.79192E-04  0.25948E+01
   10.5400   9.2120   5.8943  0.27183E+05  0.24840E+05  0.45809E-02  0.24104E+05  0.23803E+05  0.44290E-02  0.22894E+05
   10.5400   9.1390   6.0777  0.23019E+05  0.21013E+05  0.39022E-02  0.20454E+05  0.20131E+05  0.37772E-02  0.19437E+05
   10.5400   9.0620   6.2685  0.19455E+05  0.17752E+05  0.33267E-02  0.17329E+05  0.17007E+05  0.32238E-02  0.16479E+05
   10.5400   8.9810   6.4671  0.16396E+05  0.14965E+05  0.28347E-02  0.14645E+05  0.14339E+05  0.27502E-02  0.13937E+05
   10.5400   8.8950   6.6739  0.13779E+05  0.12587E+05  0.24271E-02  0.12346E+05  0.12065E+05  0.23574E-02  0.11761E+05
   10.5400   8.8040   6.8894  0.11530E+05  0.10551E+05  0.20849E-02  0.10370E+05  0.10120E+05  0.20274E-02  0.98900E+04
   10.5400   8.7090   7.1144  0.96107E+04  0.88128E+04  0.17815E-02  0.86765E+04  0.84582E+04  0.17344E-02  0.82849E+04
   10.5400   8.6080   7.3494  0.79810E+04  0.73373E+04  0.15315E-02  0.72352E+04  0.70481E+04  0.14927E-02  0.69178E+04
   10.5400   8.5020   7.5951  0.66045E+04  0.60888E+04  0.13141E-02  0.60124E+04  0.58542E+04  0.12823E-02  0.57564E+04
   10.5400   8.3900   7.8525  0.54471E+04  0.50370E+04  0.11296E-02  0.49800E+04  0.48478E+04  0.11036E-02  0.47745E+04
   10.5400   8.2720   8.1223  0.44810E+04  0.41564E+04  0.97155E-03  0.41140E+04  0.40044E+04  0.95023E-03  0.39496E+04
   10.5400   8.1480   8.4056  0.36785E+04  0.34224E+04  0.83415E-03  0.33908E+04  0.33005E+04  0.81679E-03  0.32596E+04
   10.5400   8.0160   8.7036  0.30138E+04  0.28130E+04  0.72177E-03  0.27894E+04  0.27156E+04  0.70756E-03  0.26851E+04
   10.5400   7.8780   9.0174  0.24644E+04  0.23072E+04  0.62102E-03  0.22896E+04  0.22295E+04  0.60950E-03  0.22068E+04
   10.5400   7.7320   9.3487  0.20112E+04  0.18888E+04  0.53598E-03  0.18758E+04  0.18271E+04  0.52665E-03  0.18102E+04
   10.5400   7.5780   9.6991  0.16389E+04  0.15438E+04  0.46296E-03  0.15342E+04  0.14949E+04  0.45542E-03  0.14824E+04
   10.5400   7.4150  10.0705  0.13332E+04  0.12599E+04  0.40151E-03  0.12527E+04  0.12212E+04  0.39543E-03  0.12119E+04
   10.5400   7.2440  10.4652  0.10823E+04  0.10260E+04  0.34664E-03  0.10207E+04  0.99551E+03  0.34178E-03  0.98858E+03
   10.5400   7.0630  10.8857  0.87704E+03  0.83413E+03  0.30055E-03  0.83019E+03  0.81023E+03  0.29668E-03  0.80508E+03
   10.5400   6.8720  11.3352  0.70914E+03  0.67672E+03  0.26082E-03  0.67379E+03  0.65805E+03  0.25776E-03  0.65422E+03
   10.5400   6.6710  11.8171  0.57182E+03  0.54758E+03  0.22596E-03  0.54540E+03  0.53307E+03  0.22357E-03  0.53022E+03
   10.5400   6.4590  12.3359  0.45963E+03  0.44178E+03  0.19579E-03  0.44016E+03  0.43058E+03  0.19394E-03  0.42845E+03
   10.5400   6.2350  12.8966  0.36819E+03  0.35532E+03  0.17010E-03  0.35410E+03  0.34675E+03  0.16869E-03  0.34514E+03
   10.5400   5.9990  13.5056  0.29366E+03  0.28461E+03  0.14760E-03  0.28369E+03  0.27812E+03  0.14654E-03  0.27691E+03
   10.5400   5.7500  14.1707  0.23308E+03  0.22695E+03  0.12813E-03  0.22625E+03  0.22209E+03  0.12736E-03  0.22117E+03
   10.5400   5.4870  14.9014  0.18401E+03  0.18009E+03  0.11151E-03  0.17955E+03  0.17652E+03  0.11097E-03  0.17581E+03
   10.5400   5.2110  15.7102  0.14425E+03  0.14194E+03  0.96255E-04  0.14152E+03  0.13935E+03  0.95903E-04  0.13880E+03
   10.5400   4.9180  16.6127  0.11238E+03  0.11126E+03  0.84002E-04  0.11093E+03  0.10943E+03  0.83793E-04  0.10900E+03
   10.5400   4.6100  17.6299  0.86786E+02  0.86484E+02  0.72885E-04  0.86219E+02  0.85236E+02  0.72789E-04  0.84888E+02
   10.5400   4.2850  18.7899  0.66382E+02  0.66637E+02  0.63299E-04  0.66420E+02  0.65822E+02  0.63290E-04  0.65536E+02
   10.5400   3.9430  20.1318  0.50175E+02  0.50781E+02  0.54707E-04  0.50599E+02  0.50284E+02  0.54764E-04  0.50044E+02
   10.5400   3.5810  21.7120  0.37436E+02  0.38252E+02  0.47694E-04  0.38093E+02  0.37987E+02  0.47802E-04  0.37777E+02
   10.5400   3.2000  23.6152  0.27439E+02  0.28356E+02  0.41396E-04  0.28212E+02  0.28255E+02  0.41540E-04  0.28065E+02
   10.5400   2.7980  25.9760  0.19667E+02  0.20616E+02  0.36034E-04  0.20477E+02  0.20629E+02  0.36204E-04  0.20446E+02
   10.5400   2.3740  29.0248  0.13671E+02  0.14610E+02  0.31490E-04  0.14466E+02  0.14701E+02  0.31679E-04  0.14512E+02
   10.5400   1.9260  33.1990  0.90954E+01  0.10011E+02  0.27991E-04  0.98451E+01  0.10158E+02  0.28197E-04  0.99396E+01
   10.5400   1.4550  39.4668  0.56133E+01  0.65218E+01  0.24907E-04  0.63031E+01  0.67136E+01  0.25130E-04  0.64261E+01
   10.5400   0.9570  50.6219  0.30173E+01  0.40253E+01  0.23842E-04  0.36833E+01  0.42791E+01  0.24112E-04  0.38303E+01
   10.5400   0.4320  81.6115  0.10966E+01  0.25561E+01  0.33818E-04  0.18693E+01  0.28066E+01  0.34920E-04  0.19560E+01
   10.5400   9.2740   5.8745  0.27056E+05  0.24639E+05  0.31460E-02  0.23746E+05  0.23582E+05  0.30384E-02  0.22506E+05
   10.5400   9.2040   6.0561  0.22887E+05  0.20809E+05  0.26465E-02  0.20135E+05  0.19910E+05  0.25590E-02  0.19092E+05
   10.5400   9.1310   6.2447  0.19326E+05  0.17555E+05  0.22157E-02  0.17046E+05  0.16793E+05  0.21449E-02  0.16172E+05
   10.5400   9.0530   6.4410  0.16308E+05  0.14808E+05  0.18702E-02  0.14426E+05  0.14165E+05  0.18126E-02  0.13696E+05
   10.5400   8.9720   6.6452  0.13726E+05  0.12464E+05  0.15659E-02  0.12177E+05  0.11925E+05  0.15193E-02  0.11570E+05
   10.5400   8.8850   6.8579  0.11526E+05  0.10476E+05  0.13281E-02  0.10261E+05  0.10026E+05  0.12902E-02  0.97590E+04
   10.5400   8.7940   7.0797  0.96378E+04  0.87725E+04  0.11215E-02  0.86117E+04  0.83999E+04  0.10907E-02  0.81994E+04
   10.5400   8.6980   7.3111  0.80260E+04  0.73203E+04  0.94853E-03  0.72004E+04  0.70143E+04  0.92354E-03  0.68641E+04
   10.5400   8.5970   7.5529  0.66574E+04  0.60869E+04  0.80159E-03  0.59977E+04  0.58372E+04  0.78137E-03  0.57249E+04
   10.5400   8.4910   7.8059  0.55027E+04  0.50444E+04  0.67533E-03  0.49781E+04  0.48417E+04  0.65905E-03  0.47579E+04
   10.5400   8.3780   8.0707  0.45328E+04  0.41682E+04  0.57488E-03  0.41190E+04  0.40047E+04  0.56167E-03  0.39424E+04
   10.5400   8.2590   8.3485  0.37246E+04  0.34355E+04  0.48915E-03  0.33992E+04  0.33042E+04  0.47846E-03  0.32579E+04
   10.5400   8.1340   8.6402  0.30526E+04  0.28243E+04  0.41526E-03  0.27975E+04  0.27191E+04  0.40665E-03  0.26848E+04
   10.5400   8.0020   8.9471  0.24959E+04  0.23166E+04  0.35321E-03  0.22968E+04  0.22326E+04  0.34629E-03  0.22073E+04
   10.5400   7.8630   9.2704  0.20375E+04  0.18969E+04  0.30036E-03  0.18823E+04  0.18300E+04  0.29481E-03  0.18112E+04
   10.5400   7.7160   9.6117  0.16602E+04  0.15505E+04  0.25636E-03  0.15398E+04  0.14973E+04  0.25191E-03  0.14835E+04
   10.5400   7.5610   9.9728  0.13505E+04  0.12652E+04  0.21891E-03  0.12573E+04  0.12231E+04  0.21537E-03  0.12129E+04
   10.5400   7.3970  10.3556  0.10970E+04  0.10310E+04  0.18780E-03  0.10252E+04  0.99770E+03  0.18498E-03  0.99019E+03
   10.5400   7.2250  10.7626  0.88911E+03  0.83824E+03  0.16016E-03  0.83399E+03  0.81201E+03  0.15793E-03  0.80648E+03
   10.5400   7.0430  11.1963  0.71951E+03  0.68054E+03  0.13725E-03  0.67740E+03  0.65994E+03  0.13550E-03  0.65585E+03
   10.5400   6.8510  11.6600  0.58099E+03  0.55137E+03  0.11773E-03  0.54905E+03  0.53526E+03  0.11637E-03  0.53223E+03
   10.5400   6.6490  12.1575  0.46783E+03  0.44553E+03  0.10070E-03  0.44381E+03  0.43299E+03  0.99641E-04  0.43074E+03
   10.5400   6.4360  12.6932  0.37556E+03  0.35897E+03  0.86131E-04  0.35770E+03  0.34928E+03  0.85327E-04  0.34760E+03
   10.5400   6.2110  13.2726  0.30047E+03  0.28833E+03  0.73849E-04  0.28738E+03  0.28089E+03  0.73244E-04  0.27964E+03
   10.5400   5.9730  13.9022  0.23949E+03  0.23080E+03  0.63634E-04  0.23009E+03  0.22515E+03  0.63186E-04  0.22421E+03
   10.5400   5.7230  14.5901  0.18988E+03  0.18383E+03  0.54480E-04  0.18328E+03  0.17957E+03  0.54160E-04  0.17886E+03
   10.5400   5.4590  15.3466  0.14972E+03  0.14567E+03  0.46736E-04  0.14526E+03  0.14252E+03  0.46515E-04  0.14198E+03
   10.5400   5.1800  16.1846  0.11735E+03  0.11480E+03  0.40236E-04  0.11448E+03  0.11250E+03  0.40093E-04  0.11208E+03
   10.5400   4.8870  17.1206  0.91240E+02  0.89786E+02  0.34348E-04  0.89535E+02  0.88150E+02  0.34266E-04  0.87820E+02
   10.5400   4.5770  18.1769  0.70386E+02  0.69719E+02  0.29499E-04  0.69518E+02  0.68583E+02  0.29463E-04  0.68319E+02
   10.5400   4.2500  19.3833  0.53768E+02  0.53649E+02  0.25338E-04  0.53485E+02  0.52891E+02  0.25337E-04  0.52676E+02
   10.5400   3.9050  20.7814  0.40602E+02  0.40847E+02  0.21785E-04  0.40709E+02  0.40370E+02  0.21811E-04  0.40189E+02
   10.5400   3.5420  22.4314  0.30206E+02  0.30677E+02  0.18604E-04  0.30557E+02  0.30404E+02  0.18648E-04  0.30247E+02
   10.5400   3.1580  24.4245  0.22095E+02  0.22697E+02  0.16045E-04  0.22588E+02  0.22571E+02  0.16102E-04  0.22428E+02
   10.5400   2.7540  26.9064  0.15776E+02  0.16438E+02  0.13736E-04  0.16333E+02  0.16416E+02  0.13802E-04  0.16278E+02
   10.5400   2.3270  30.1291  0.10920E+02  0.11602E+02  0.11912E-04  0.11492E+02  0.11652E+02  0.11986E-04  0.11507E+02
   10.5400   1.8770  34.5780  0.72084E+01  0.78919E+01  0.10385E-04  0.77626E+01  0.79922E+01  0.10464E-04  0.78225E+01
   10.5400   1.4030  41.3516  0.43982E+01  0.50966E+01  0.91504E-05  0.49195E+01  0.52390E+01  0.92347E-05  0.50067E+01
   10.5400   0.9020  53.7595  0.23090E+01  0.31204E+01  0.88033E-05  0.28275E+01  0.33204E+01  0.89077E-05  0.29370E+01
   10.5400   0.3750  92.2305  0.76121E+00  0.20320E+01  0.14968E-04  0.13990E+01  0.33588E+01  0.12716E-04  0.21947E+01
   10.5400   9.3310   5.8566  0.26930E+05  0.24444E+05  0.20636E-02  0.23349E+05  0.23369E+05  0.19910E-02  0.22083E+05
   10.5400   9.2640   6.0365  0.22690E+05  0.20562E+05  0.17088E-02  0.19738E+05  0.19651E+05  0.16506E-02  0.18677E+05
   10.5400   9.1940   6.2233  0.19129E+05  0.17311E+05  0.14081E-02  0.16692E+05  0.16540E+05  0.13617E-02  0.15803E+05
   10.5400   9.1200   6.4174  0.16130E+05  0.14582E+05  0.11635E-02  0.14118E+05  0.13930E+05  0.11265E-02  0.13374E+05
   10.5400   9.0420   6.6194  0.13579E+05  0.12271E+05  0.96162E-03  0.11924E+05  0.11721E+05  0.93210E-03  0.11303E+05
   10.5400   8.9590   6.8295  0.11424E+05  0.10324E+05  0.80167E-03  0.10066E+05  0.98630E+04  0.77796E-03  0.95494E+04
   10.5400   8.8720   7.0485  0.95750E+04  0.86599E+04  0.66564E-03  0.84674E+04  0.82754E+04  0.64670E-03  0.80407E+04
   10.5400   8.7810   7.2768  0.79945E+04  0.72398E+04  0.54972E-03  0.70967E+04  0.69217E+04  0.53470E-03  0.67462E+04
   10.5400   8.6840   7.5151  0.66524E+04  0.60360E+04  0.45871E-03  0.59301E+04  0.57746E+04  0.44669E-03  0.56440E+04
   10.5400   8.5820   7.7641  0.55133E+04  0.50142E+04  0.38227E-03  0.49359E+04  0.48008E+04  0.37268E-03  0.47039E+04
   10.5400   8.4740   8.0246  0.45516E+04  0.41512E+04  0.32016E-03  0.40935E+04  0.39783E+04  0.31249E-03  0.39064E+04
   10.5400   8.3610   8.2975  0.37429E+04  0.34238E+04  0.26637E-03  0.33813E+04  0.32843E+04  0.26029E-03  0.32312E+04
   10.5400   8.2410   8.5837  0.30708E+04  0.28178E+04  0.22348E-03  0.27866E+04  0.27057E+04  0.21863E-03  0.26666E+04
   10.5400   8.1150   8.8844  0.25122E+04  0.23124E+04  0.18681E-03  0.22895E+04  0.22227E+04  0.18297E-03  0.21939E+04
   10.5400   7.9820   9.2007  0.20510E+04  0.18938E+04  0.15653E-03  0.18770E+04  0.18223E+04  0.15348E-03  0.18011E+04
   10.5400   7.8420   9.5341  0.16709E+04  0.15477E+04  0.13100E-03  0.15354E+04  0.14907E+04  0.12860E-03  0.14752E+04
   10.5400   7.6930   9.8862  0.13595E+04  0.12634E+04  0.11096E-03  0.12544E+04  0.12182E+04  0.10905E-03  0.12068E+04
   10.5400   7.5370  10.2588  0.11041E+04  0.10291E+04  0.93225E-04  0.10226E+04  0.99331E+03  0.91729E-04  0.98497E+03
   10.5400   7.3730  10.6539  0.89472E+03  0.83657E+03  0.78096E-04  0.83182E+03  0.80829E+03  0.76932E-04  0.80218E+03
   10.5400   7.1990  11.0742  0.72423E+03  0.67930E+03  0.65975E-04  0.67583E+03  0.65702E+03  0.65067E-04  0.65255E+03
   10.5400   7.0160  11.5223  0.58496E+03  0.55044E+03  0.55569E-04  0.54791E+03  0.53294E+03  0.54867E-04  0.52966E+03
   10.5400   6.8220  12.0016  0.47174E+03  0.44541E+03  0.47213E-04  0.44355E+03  0.43171E+03  0.46671E-04  0.42930E+03
   10.5400   6.6180  12.5160  0.37942E+03  0.35948E+03  0.39961E-04  0.35811E+03  0.34881E+03  0.39548E-04  0.34704E+03
   10.5400   6.4030  13.0704  0.30420E+03  0.28928E+03  0.33788E-04  0.28827E+03  0.28102E+03  0.33478E-04  0.27971E+03
   10.5400   6.1760  13.6703  0.24310E+03  0.23208E+03  0.28641E-04  0.23134E+03  0.22574E+03  0.28411E-04  0.22476E+03
   10.5400   5.9370  14.3228  0.19343E+03  0.18543E+03  0.24201E-04  0.18488E+03  0.18060E+03  0.24035E-04  0.17987E+03
   10.5400   5.6850  15.0365  0.15314E+03  0.14748E+03  0.20434E-04  0.14706E+03  0.14384E+03  0.20317E-04  0.14329E+03
   10.5400   5.4190  15.8220  0.12060E+03  0.11672E+03  0.17285E-04  0.11640E+03  0.11400E+03  0.17206E-04  0.11359E+03
   10.5400   5.1380  16.6932  0.94387E+02  0.91844E+02  0.14670E-04  0.91599E+02  0.89857E+02  0.14620E-04  0.89537E+02
   10.5400   4.8420  17.6677  0.73311E+02  0.71759E+02  0.12413E-04  0.71568E+02  0.70333E+02  0.12386E-04  0.70082E+02
   10.5400   4.5300  18.7694  0.56439E+02  0.55605E+02  0.10476E-04  0.55453E+02  0.54607E+02  0.10465E-04  0.54408E+02
   10.5400   4.2000  20.0300  0.43047E+02  0.42721E+02  0.89142E-05  0.42597E+02  0.42047E+02  0.89153E-05  0.41884E+02
   10.5400   3.8530  21.4948  0.32409E+02  0.32430E+02  0.75076E-05  0.32327E+02  0.31997E+02  0.75176E-05  0.31861E+02
   10.5400   3.4870  23.2290  0.24041E+02  0.24287E+02  0.63178E-05  0.24197E+02  0.24030E+02  0.63338E-05  0.23912E+02
   10.5400   3.1000  25.3323  0.17521E+02  0.17906E+02  0.53707E-05  0.17824E+02  0.17777E+02  0.53909E-05  0.17669E+02
   10.5400   2.6930  27.9659  0.12445E+02  0.12904E+02  0.45103E-05  0.12824E+02  0.12865E+02  0.45329E-05  0.12760E+02
   10.5400   2.2630  31.4127  0.85519E+01  0.90461E+01  0.38288E-05  0.89609E+01  0.90702E+01  0.38531E-05  0.89584E+01
   10.5400   1.8090  36.2278  0.55922E+01  0.61035E+01  0.33055E-05  0.60008E+01  0.61728E+01  0.33313E-05  0.60381E+01
   10.5400   1.3310  43.7112  0.33556E+01  0.38962E+01  0.28806E-05  0.37490E+01  0.40037E+01  0.29081E-05  0.38109E+01
   10.5400   0.8270  58.0430  0.16910E+01  0.23544E+01  0.27005E-05  0.20955E+01  0.25140E+01  0.27350E-05  0.21762E+01
   10.5400   0.2950 113.1380  0.47293E+00  0.16322E+01  0.85936E-05  0.10119E+01  0.21189E+01  0.87035E-05  0.12440E+01
   10.5400   9.3820   5.8404  0.26857E+05  0.24300E+05  0.13139E-02  0.22958E+05  0.23206E+05  0.12665E-02  0.21669E+05
   10.5400   9.3190   6.0188  0.22507E+05  0.20332E+05  0.10531E-02  0.19321E+05  0.19411E+05  0.10163E-02  0.18245E+05
   10.5400   9.2510   6.2039  0.18913E+05  0.17062E+05  0.85978E-03  0.16306E+05  0.16284E+05  0.83067E-03  0.15406E+05
   10.5400   9.1810   6.3962  0.15904E+05  0.14327E+05  0.68935E-03  0.13759E+05  0.13669E+05  0.66677E-03  0.13006E+05
   10.5400   9.1060   6.5960  0.13381E+05  0.12043E+05  0.56058E-03  0.11620E+05  0.11488E+05  0.54284E-03  0.10991E+05
   10.5400   9.0270   6.8039  0.11245E+05  0.10116E+05  0.45572E-03  0.98016E+04  0.96498E+04  0.44181E-03  0.92779E+04
   10.5400   8.9440   7.0203  0.94383E+04  0.84906E+04  0.36973E-03  0.82572E+04  0.80999E+04  0.35886E-03  0.78221E+04
   10.5400   8.8560   7.2458  0.78988E+04  0.71108E+04  0.30181E-03  0.69382E+04  0.67856E+04  0.29327E-03  0.65790E+04
   10.5400   8.7630   7.4810  0.65902E+04  0.59404E+04  0.24718E-03  0.58131E+04  0.56714E+04  0.24047E-03  0.55182E+04
   10.5400   8.6660   7.7265  0.54752E+04  0.49438E+04  0.20044E-03  0.48500E+04  0.47228E+04  0.19522E-03  0.46092E+04
   10.5400   8.5630   7.9831  0.45304E+04  0.41003E+04  0.16393E-03  0.40314E+04  0.39200E+04  0.15984E-03  0.38362E+04
   10.5400   8.4540   8.2516  0.37347E+04  0.33895E+04  0.13477E-03  0.33391E+04  0.32435E+04  0.13156E-03  0.31818E+04
   10.5400   8.3390   8.5330  0.30685E+04  0.27932E+04  0.11097E-03  0.27564E+04  0.26755E+04  0.10845E-03  0.26302E+04
   10.5400   8.2190   8.8281  0.25120E+04  0.22935E+04  0.90355E-04  0.22666E+04  0.21990E+04  0.88410E-04  0.21658E+04
   10.5400   8.0910   9.1383  0.20522E+04  0.18798E+04  0.74707E-04  0.18602E+04  0.18042E+04  0.73184E-04  0.17799E+04
   10.5400   7.9570   9.4647  0.16719E+04  0.15363E+04  0.61261E-04  0.15221E+04  0.14761E+04  0.60081E-04  0.14584E+04
   10.5400   7.8150   9.8089  0.13600E+04  0.12536E+04  0.50620E-04  0.12433E+04  0.12058E+04  0.49702E-04  0.11928E+04
   10.5400   7.6650  10.1725  0.11045E+04  0.10214E+04  0.41991E-04  0.10139E+04  0.98340E+03  0.41278E-04  0.97398E+03
   10.5400   7.5080  10.5574  0.89491E+03  0.83011E+03  0.34472E-04  0.82469E+03  0.80006E+03  0.33925E-04  0.79321E+03
   10.5400   7.3410  10.9658  0.72457E+03  0.67423E+03  0.28728E-04  0.67031E+03  0.65050E+03  0.28305E-04  0.64551E+03
   10.5400   7.1660  11.4004  0.58513E+03  0.54621E+03  0.23697E-04  0.54336E+03  0.52752E+03  0.23375E-04  0.52389E+03
   10.5400   6.9810  11.8640  0.47189E+03  0.44192E+03  0.19653E-04  0.43985E+03  0.42724E+03  0.19409E-04  0.42460E+03
   10.5400   6.7860  12.3603  0.37968E+03  0.35674E+03  0.16289E-04  0.35524E+03  0.34526E+03  0.16105E-04  0.34333E+03
   10.5400   6.5800  12.8933  0.30485E+03  0.28742E+03  0.13559E-04  0.28633E+03  0.27848E+03  0.13421E-04  0.27707E+03
   10.5400   6.3620  13.4681  0.24417E+03  0.23107E+03  0.11375E-04  0.23027E+03  0.22414E+03  0.11272E-04  0.22311E+03
   10.5400   6.1330  14.0907  0.19479E+03  0.18505E+03  0.94670E-05  0.18447E+03  0.17973E+03  0.93927E-05  0.17896E+03
   10.5400   5.8920  14.7686  0.15469E+03  0.14757E+03  0.78382E-05  0.14713E+03  0.14351E+03  0.77857E-05  0.14294E+03
   10.5400   5.6370  15.5108  0.12232E+03  0.11723E+03  0.65437E-05  0.11690E+03  0.11416E+03  0.65075E-05  0.11373E+03
   10.5400   5.3680  16.3289  0.96196E+02  0.92645E+02  0.54664E-05  0.92400E+02  0.90356E+02  0.54425E-05  0.90036E+02
   10.5400   5.0850  17.2375  0.75118E+02  0.72733E+02  0.45344E-05  0.72546E+02  0.71051E+02  0.45198E-05  0.70806E+02
   10.5400   4.7860  18.2559  0.58233E+02  0.56719E+02  0.37781E-05  0.56574E+02  0.55506E+02  0.37704E-05  0.55316E+02
   10.5400   4.4710  19.4095  0.44731E+02  0.43853E+02  0.31342E-05  0.43738E+02  0.42999E+02  0.31315E-05  0.42849E+02
   10.5400   4.1380  20.7332  0.34022E+02  0.33601E+02  0.26196E-05  0.33507E+02  0.33019E+02  0.26204E-05  0.32897E+02
   10.5400   3.7870  22.2762  0.25549E+02  0.25443E+02  0.21832E-05  0.25365E+02  0.25065E+02  0.21866E-05  0.24962E+02
   10.5400   3.4170  24.1105  0.18888E+02  0.18994E+02  0.18145E-05  0.18926E+02  0.18765E+02  0.18195E-05  0.18676E+02
   10.5400   3.0270  26.3472  0.13688E+02  0.13927E+02  0.15022E-05  0.13865E+02  0.13807E+02  0.15082E-05  0.13725E+02
   10.5400   2.6150  29.1683  0.96730E+01  0.99915E+01  0.12559E-05  0.99299E+01  0.99477E+01  0.12625E-05  0.98670E+01
   10.5400   2.1810  32.8989  0.65880E+01  0.69475E+01  0.10449E-05  0.68808E+01  0.69575E+01  0.10518E-05  0.68700E+01
   10.5400   1.7230  38.1952  0.42484E+01  0.46326E+01  0.88103E-06  0.45495E+01  0.46814E+01  0.88818E-06  0.45726E+01
   10.5400   1.2400  46.6647  0.24923E+01  0.29162E+01  0.76405E-06  0.27896E+01  0.29992E+01  0.77171E-06  0.28337E+01
   10.5400   0.7310  63.9927  0.11886E+01  0.17561E+01  0.73471E-06  0.15135E+01  0.18871E+01  0.74537E-06  0.15725E+01
   10.5400   9.4300   5.8257  0.26818E+05  0.24182E+05  0.79023E-03  0.22533E+05  0.23067E+05  0.76100E-03  0.21222E+05
   10.5400   9.3690   6.0026  0.22364E+05  0.20140E+05  0.62323E-03  0.18900E+05  0.19207E+05  0.60087E-03  0.17811E+05
   10.5400   9.3040   6.1862  0.18719E+05  0.16832E+05  0.49594E-03  0.15905E+05  0.16046E+05  0.47871E-03  0.14996E+05
   10.5400   9.2360   6.3768  0.15677E+05  0.14079E+05  0.39218E-03  0.13386E+05  0.13418E+05  0.37899E-03  0.12629E+05
   10.5400   9.1650   6.5748  0.13150E+05  0.11794E+05  0.30741E-03  0.11277E+05  0.11237E+05  0.29741E-03  0.10644E+05
   10.5400   9.0890   6.7806  0.11036E+05  0.98894E+04  0.24472E-03  0.95059E+04  0.94216E+04  0.23704E-03  0.89789E+04
   10.5400   9.0090   6.9947  0.92615E+04  0.82949E+04  0.19466E-03  0.80111E+04  0.79020E+04  0.18877E-03  0.75724E+04
   10.5400   8.9250   7.2177  0.77527E+04  0.69443E+04  0.15420E-03  0.67346E+04  0.66161E+04  0.14970E-03  0.63712E+04
   10.5400   8.8360   7.4500  0.64763E+04  0.58050E+04  0.12301E-03  0.56508E+04  0.55324E+04  0.11956E-03  0.53511E+04
   10.5400   8.7420   7.6924  0.53961E+04  0.48424E+04  0.98389E-04  0.47293E+04  0.46169E+04  0.95740E-04  0.44832E+04
   10.5400   8.6440   7.9456  0.44720E+04  0.40203E+04  0.77621E-04  0.39373E+04  0.38355E+04  0.75618E-04  0.37368E+04
   10.5400   8.5390   8.2102  0.36972E+04  0.33315E+04  0.62641E-04  0.32711E+04  0.31809E+04  0.61096E-04  0.31086E+04
   10.5400   8.4300   8.4872  0.30423E+04  0.27482E+04  0.49517E-04  0.27041E+04  0.26261E+04  0.48350E-04  0.25731E+04
   10.5400   8.3140   8.7774  0.24961E+04  0.22613E+04  0.39726E-04  0.22293E+04  0.21629E+04  0.38835E-04  0.21242E+04
   10.5400   8.1910   9.0821  0.20413E+04  0.18552E+04  0.32163E-04  0.18320E+04  0.17763E+04  0.31478E-04  0.17481E+04
   10.5400   8.0620   9.4023  0.16646E+04  0.15176E+04  0.25864E-04  0.15008E+04  0.14546E+04  0.25342E-04  0.14341E+04
   10.5400   7.9260   9.7395  0.13537E+04  0.12382E+04  0.20810E-04  0.12261E+04  0.11880E+04  0.20414E-04  0.11731E+04
   10.5400   7.7830  10.0951  0.10987E+04  0.10081E+04  0.16687E-04  0.99938E+03  0.96826E+03  0.16388E-04  0.95749E+03
   10.5400   7.6320  10.4710  0.89014E+03  0.81932E+03  0.13424E-04  0.81304E+03  0.78776E+03  0.13199E-04  0.77996E+03
   10.5400   7.4720  10.8691  0.72021E+03  0.66505E+03  0.10916E-04  0.66053E+03  0.64010E+03  0.10745E-04  0.63447E+03
   10.5400   7.3040  11.2918  0.58163E+03  0.53876E+03  0.88104E-05  0.53551E+03  0.51908E+03  0.86826E-05  0.51500E+03
   10.5400   7.1260  11.7418  0.46913E+03  0.43595E+03  0.71904E-05  0.43361E+03  0.42046E+03  0.70944E-05  0.41752E+03
   10.5400   6.9390  12.2222  0.37756E+03  0.35199E+03  0.58278E-05  0.35030E+03  0.33983E+03  0.57566E-05  0.33770E+03
   10.5400   6.7420  12.7369  0.30316E+03  0.28355E+03  0.47136E-05  0.28234E+03  0.27405E+03  0.46614E-05  0.27251E+03
   10.5400   6.5330  13.2901  0.24307E+03  0.22814E+03  0.38751E-05  0.22727E+03  0.22074E+03  0.38367E-05  0.21962E+03
   10.5400   6.3140  13.8872  0.19413E+03  0.18287E+03  0.31374E-05  0.18223E+03  0.17714E+03  0.31098E-05  0.17632E+03
   10.5400   6.0820  14.5348  0.15461E+03  0.14621E+03  0.25715E-05  0.14574E+03  0.14180E+03  0.25519E-05  0.14120E+03
   10.5400   5.8370  15.2406  0.12267E+03  0.11649E+03  0.21190E-05  0.11615E+03  0.11313E+03  0.21053E-05  0.11269E+03
   10.5400   5.5800  16.0145  0.96746E+02  0.92290E+02  0.17190E-05  0.92036E+02  0.89746E+02  0.17099E-05  0.89418E+02
   10.5400   5.3080  16.8689  0.75919E+02  0.72782E+02  0.14108E-05  0.72592E+02  0.70883E+02  0.14050E-05  0.70637E+02
   10.5400   5.0210  17.8197  0.59187E+02  0.57049E+02  0.11604E-05  0.56905E+02  0.55651E+02  0.11570E-05  0.55464E+02
